"text","date","likes","business_id","user_id"
"New renovation looks great!","2012-06-30","0","pewbZXifFrGqYqdNiXi5sQ","US0VOSMFs9U0Nkl5Vx1EzA"
"Doors open 1\/2 hour before showtime.","2010-08-20","0","i89LUWwUFV4d4lSbvE-p0g","US0VOSMFs9U0Nkl5Vx1EzA"
"A little slow but worth it. Probably the freshest and healthiest option in the food court.","2010-08-28","0","wUrnir4yQj4Lnta-jdqqxQ","US0VOSMFs9U0Nkl5Vx1EzA"
"Recently remodeled. Maybe I'm just getting old, but this place is now bonkers to navigate.","2010-12-12","0","AFbiVb2HJGd5h73uuGxTVg","US0VOSMFs9U0Nkl5Vx1EzA"
"Mildly shady operation. Options are Basic, Deluxe, Supreme. No explanation on the difference between these.","2010-12-22","0","iLrVooAfghHhJgIPKiIWiw","US0VOSMFs9U0Nkl5Vx1EzA"
"Vegan cheddar!","2014-04-05","0","KTPRYqiFdLowAUEAnN7e3g","US0VOSMFs9U0Nkl5Vx1EzA"
"Seitan wing-o-rito. Wuuuuuuuuut. So good.","2012-10-21","0","XNWXyFgCGaAwvg9QML2Ypw","US0VOSMFs9U0Nkl5Vx1EzA"
"Holy shit.","2013-07-21","0","oVVoLI-nLaPyksxUZgjQHw","US0VOSMFs9U0Nkl5Vx1EzA"
"Coffee weak. Omlettes good.","2010-08-28","0","Lk0nHB0ufrY3Vx_L39dL4A","lNQ_QIvQZZZmGnHkbitIwg"
"Very friendly. Huge selection.","2015-01-23","0","1GaP0tW-3gA3DM2WDoD7aw","lNQ_QIvQZZZmGnHkbitIwg"
"Call ahead for rice pancakes","2010-09-12","0","RYBGhnFtyZGjlREEfcRFrg","lNQ_QIvQZZZmGnHkbitIwg"
"Great cosmo","2010-09-14","0","VB-S2JiWgWTpXqgeSBK-rg","lNQ_QIvQZZZmGnHkbitIwg"
"Service is slow. Be prepared to wait.","2010-08-22","0","klls1rEfABAUtO8J0YXSGQ","lNQ_QIvQZZZmGnHkbitIwg"
"Avoid roast beef. Lettuce in salads was wilted.","2010-09-03","0","SCDym9EeJT8YUkaqVO4cZQ","lNQ_QIvQZZZmGnHkbitIwg"
"Phone ahead!","2010-08-03","0","heTUR_TGWJ9iYiiEWnikXg","lNQ_QIvQZZZmGnHkbitIwg"
"Go they are slow!","2012-05-08","0","heTUR_TGWJ9iYiiEWnikXg","lNQ_QIvQZZZmGnHkbitIwg"
"Slow slow slow. Why do I keep coming back.","2012-05-24","0","heTUR_TGWJ9iYiiEWnikXg","lNQ_QIvQZZZmGnHkbitIwg"
"Phone ur order in!","2010-07-29","0","heTUR_TGWJ9iYiiEWnikXg","lNQ_QIvQZZZmGnHkbitIwg"
"Decaf cap was good","2010-09-03","0","1cGyzWtfOoDiE8V0OR85yA","lNQ_QIvQZZZmGnHkbitIwg"
"Lunch special black pepper steak not bad. Service pretty quick","2010-09-07","0","X4CRPHvv-33kjxVJISZpUg","lNQ_QIvQZZZmGnHkbitIwg"
"Excellent and very friendly","2010-12-02","0","v3BLVPLRo2Egeak29B9lug","lNQ_QIvQZZZmGnHkbitIwg"
"I've eaten here maybe a handful of times.bA little on the expensive side (was charged 2.00 for pepperoni on kinda small pizza) but they have pretty good burgers. Would recommend trying them.","2016-03-19","0","mGbcBNERCYYCqOsr_RPb8g","Htbw13UeUJU0YXt4vYV0RQ"
"Great redesigned bar area. Awesome place to watch the game. Here on a Saturday night and everything is great except the one bartender is a giant jerk. Poor service from him and looked like he was just really mad that we were ordering drinks on a Saturday night.","2013-01-19","0","gCZAYkIcRjNYYRHQ9htpJQ","PBakxKGL0y10gZAeEdx0Mg"
"Good sports bar and a great resturant great food and good prices!  Friendly staff.","2013-03-17","0","gCZAYkIcRjNYYRHQ9htpJQ","hhdT-p9drbDjUS7pCNG0eQ"
"Great burgers!","2013-03-06","0","QqbZA4r5g1vCbOxOAKJgWg","hhdT-p9drbDjUS7pCNG0eQ"
"First visit Good Ribs, sides, good portions and price lousy sevice. Waitress was an absolute hot mess.","2014-04-22","0","gCZAYkIcRjNYYRHQ9htpJQ","lLZw4jxpLwKhMsrVm6oNbg"
"Wood fired pizza!","2014-09-04","0","gCZAYkIcRjNYYRHQ9htpJQ","LVChK4kvG_mdRdEsk34PkA"
"Needs a token or change machine that breaks $20's. Bring quarters or have $1's $5's or $10's on you.","2016-05-11","0","KH6AnamatNNCKszLpopjOg","LVChK4kvG_mdRdEsk34PkA"
"Weak Beer Cave","2012-02-09","0","NqPMaPwfOKs35sgSX857GA","LVChK4kvG_mdRdEsk34PkA"
"Cold drink selection at this store is kinda weak!","2011-05-01","0","XxSF2DtVEonATGN1MF1Y5g","LVChK4kvG_mdRdEsk34PkA"
"The patio here is not dog friendly, try Great Lakes or Fatheads if you want to bring your dog.","2012-03-25","1","bIA8SE0KHRjzh5WmN8iEkg","LVChK4kvG_mdRdEsk34PkA"
"Friends of Cleveland Kennel Fundraiser. Great Lakes donated the beer!!!!!!","2012-03-22","0","hpyuRgLiU2PemBqP7Vyshw","LVChK4kvG_mdRdEsk34PkA"
"Scott from the old Grumpys bought this place years ago, that is why the food is so good here and the beer selection is great.","2013-12-15","0","JJe0yIYC_M3la1Qbm9i3UQ","LVChK4kvG_mdRdEsk34PkA"
"Try the house made Chicken Cordon Blue Bites. Honey Mustard is awesome!","2014-02-07","0","JJe0yIYC_M3la1Qbm9i3UQ","LVChK4kvG_mdRdEsk34PkA"
"Awesome Happy Hour here. 3-7. Can't beat the food and drink prices.","2014-01-22","0","Hs68UjZqsTncXTT7V0J9fg","LVChK4kvG_mdRdEsk34PkA"
"Love the hot sub, it has been a classic here since I was a little kid!","2011-09-21","0","OOaiDUh2zF3OmmzUeXKiGA","LVChK4kvG_mdRdEsk34PkA"
"Dog friendly!","2012-07-08","0","573Qge7eoq84cUOSVHAn4A","LVChK4kvG_mdRdEsk34PkA"
"Dog walk.","2012-04-01","0","J-0_mtG3QyZ_7pBMoZBkfQ","LVChK4kvG_mdRdEsk34PkA"
"Gluten Free Mustard!","2015-04-06","0","EQDCa1PH6OoLjcEIdU9IXQ","LVChK4kvG_mdRdEsk34PkA"
"Great food, I have been coming here for years and have enjoyed everything I have eaten.","2012-01-09","0","-06-Fdi30wJx-JA8P7CAng","LVChK4kvG_mdRdEsk34PkA"
"Cheapest gas in Bay Village. Oh wait, it's the only gas station in Bay Village.","2013-10-08","0","C9ZBITy4NAqppJ-IPGzttw","LVChK4kvG_mdRdEsk34PkA"
"The loudest Starbucks I have ever been in. Install some sound dampening tiles please.","2015-05-19","0","h0r1AJiTJUP_W8qxeRBlYA","LVChK4kvG_mdRdEsk34PkA"
"Always friendly and well trained staff oh, and Cheddar Bay Biscuits!","2012-03-15","0","jmVkdK74daUoD2_kfsCTyw","LVChK4kvG_mdRdEsk34PkA"
"Gyros!","2012-01-20","0","mYi7ta5ix38qaqrxdPEctA","LVChK4kvG_mdRdEsk34PkA"
"Gyros Gyros Gyros!","2012-05-18","0","mYi7ta5ix38qaqrxdPEctA","LVChK4kvG_mdRdEsk34PkA"
"I need my Gyro fix!","2011-10-17","0","mYi7ta5ix38qaqrxdPEctA","LVChK4kvG_mdRdEsk34PkA"
"Incredible craft beer selection.","2012-03-02","0","q7FnnFO6bf9UwGyOeHCqNg","LVChK4kvG_mdRdEsk34PkA"
"New fish only side being built right now! Can't wait to see how it all comes together. Looked at the floor plans, gonna be awesome!","2012-02-17","0","PIm9f5--JwYqep5eKycEWg","LVChK4kvG_mdRdEsk34PkA"
"This has got the be the most outdated grocery store in Cleveland.","2012-01-29","0","HM2x8A0ZzCMcIM_1XNhpxw","LVChK4kvG_mdRdEsk34PkA"
"Freshest pumps in town.","2014-04-26","0","ZHq63gnrB6AmjRek65-BEg","LVChK4kvG_mdRdEsk34PkA"
"Horrible wings for the wing crawl. Ice cold, why would you even enter this? Shitty bartmaid as well.","2011-08-20","0","JSLCRXAD0-lU5-Ax2vPAOA","LVChK4kvG_mdRdEsk34PkA"
"Beastie Boy's!","2014-11-04","0","iDUPJOcU1VRQv9aK6Egztw","LVChK4kvG_mdRdEsk34PkA"
"Try the Orange Peel Shrimp. It has never let me down.","2013-12-08","0","h0Wmyzb8q0bXbrqmWqVvfQ","LVChK4kvG_mdRdEsk34PkA"
"$12 for a 6 pack of 90 minute? C'mon, really?","2014-02-14","1","_9y9rH5hBGJzEzePaQwltg","LVChK4kvG_mdRdEsk34PkA"
"Drive-Thru service. This place has been here forever.","2013-08-06","1","_9y9rH5hBGJzEzePaQwltg","LVChK4kvG_mdRdEsk34PkA"
"Ice cold cheese on an otherwise perfect Sausage McMuffin with egg...... My buddy Chas M. says that McDonalds has the best Irish food around.","2016-01-14","0","42rDLL6vNJ5w66Ccj6a5XQ","LVChK4kvG_mdRdEsk34PkA"
"Yes the card readers still do not work and these are the slowest pump's in Cleveland.","2014-09-25","0","iP94mEUwVAjS56REFqD6hQ","LVChK4kvG_mdRdEsk34PkA"
"Nicole Tsevdos is the best!","2014-02-15","0","YnGa16TSqBCcQyJDm9PIuA","LVChK4kvG_mdRdEsk34PkA"
"86 Gluten Free pasta.","2014-04-12","1","r1woqo3WMAGpQ9ltNvGrZw","LVChK4kvG_mdRdEsk34PkA"
"Try the bacon jerky if they have it.","2013-06-14","0","sACSJpBOQ4zPtjsv9trf4Q","LVChK4kvG_mdRdEsk34PkA"
"Must try the Bacon Jerky. It's like crack!","2013-07-03","0","sACSJpBOQ4zPtjsv9trf4Q","LVChK4kvG_mdRdEsk34PkA"
"Monster just tapped!","2011-05-12","0","meXjqyhTNLFmknY39y2sMg","LVChK4kvG_mdRdEsk34PkA"
"New bathroom's in the work's","2013-08-03","0","meXjqyhTNLFmknY39y2sMg","LVChK4kvG_mdRdEsk34PkA"
"I lost my virginity to Chas in the Fattywagon.","2014-05-24","0","meXjqyhTNLFmknY39y2sMg","LVChK4kvG_mdRdEsk34PkA"
"Abba Zabba you my only friend!","2016-06-08","0","9f6NVoFlSi6SdMNh0RBFmA","LVChK4kvG_mdRdEsk34PkA"
"Saves you the runaround.","2016-01-06","1","qXoJ_fLDtWNG6Cy1bB5cNg","LVChK4kvG_mdRdEsk34PkA"
"Best Italian chain by far. We come here often!","2011-04-28","1","REfekXeUbPWGkgvlzSNbpw","LVChK4kvG_mdRdEsk34PkA"
"Look for Mitchels production facility opening up on w.25th street! It's in the old Moda niteclub.","2013-07-07","0","-mP3F3srknwKJdJ5FqcX5Q","LVChK4kvG_mdRdEsk34PkA"
"Soap so nice your car will smell like a French Whore for days.","2012-09-11","0","9jgZh0zCchGlMTKMh_ZV2Q","LVChK4kvG_mdRdEsk34PkA"
"Sit on the patio in warm weather and watch them cook in their outside kitchen. Awesome patio!","2011-04-22","0","6tK-R3BQ-GiMxsCGtxpJyw","LVChK4kvG_mdRdEsk34PkA"
"The coldest coolers on the West side.","2012-12-28","0","mW28NmePxX7pZv8lCv7v2Q","LVChK4kvG_mdRdEsk34PkA"
"Open till 2:30 a.m.","2011-08-15","0","5kCRty4p7tBwM9P7MAXgvA","LVChK4kvG_mdRdEsk34PkA"
"Try the Spinach Dip! Excellent! New items added to menu starting today.","2011-04-21","0","BsLxCm_DMxCNVEPHoaj8hw","LVChK4kvG_mdRdEsk34PkA"
"New menu started this week. Interesting new items from Joe Dubbs","2011-05-14","0","BsLxCm_DMxCNVEPHoaj8hw","LVChK4kvG_mdRdEsk34PkA"
"Try the New Zealand lamb shank gyro if it is on special! It was great!","2011-05-26","0","BsLxCm_DMxCNVEPHoaj8hw","LVChK4kvG_mdRdEsk34PkA"
"Now that Dubbs has his smoker a new smokehouse section added to the menu. Thursday night is $1.50 a bone in house applewood smoked ribs!","2011-05-26","0","BsLxCm_DMxCNVEPHoaj8hw","LVChK4kvG_mdRdEsk34PkA"
"Unicorn meat on special one day only!","2011-06-09","0","BsLxCm_DMxCNVEPHoaj8hw","LVChK4kvG_mdRdEsk34PkA"
"Clambake!","2011-10-20","0","BsLxCm_DMxCNVEPHoaj8hw","LVChK4kvG_mdRdEsk34PkA"
"Still have Pumking!","2011-10-29","0","BsLxCm_DMxCNVEPHoaj8hw","LVChK4kvG_mdRdEsk34PkA"
"Buy 1 get 1 fish fry on Friday. They are delicious!","2012-03-09","0","BsLxCm_DMxCNVEPHoaj8hw","LVChK4kvG_mdRdEsk34PkA"
"I heard they are tearing the building down. I sure am going to miss this place. I have been going here for 20 years.","2014-11-09","0","K5iqS0JXnKFFujZHIWQsag","LVChK4kvG_mdRdEsk34PkA"
"New menu.","2013-06-27","0","vfsbLhXGiXm8lqI12abrbQ","LVChK4kvG_mdRdEsk34PkA"
"This place has been closed for over a year. Stop checking in here.","2012-04-01","0","SXbezCVeHdTMywIUA0pyAA","LVChK4kvG_mdRdEsk34PkA"
"Doug is the new owner. Look for new, good changes to come!","2011-05-03","0","v4WFgb4_rxCyfX1aG6eCZw","LVChK4kvG_mdRdEsk34PkA"
"New menu!","2011-08-01","0","v4WFgb4_rxCyfX1aG6eCZw","LVChK4kvG_mdRdEsk34PkA"
"In Memory of Gil Palacios!","2011-09-24","0","v4WFgb4_rxCyfX1aG6eCZw","LVChK4kvG_mdRdEsk34PkA"
"Ignore the grunt's and groan's from all the old people, maybe the occasional old person sex in the stall and go right for the Broccoli Bites.","2014-06-24","0","v4WFgb4_rxCyfX1aG6eCZw","LVChK4kvG_mdRdEsk34PkA"
"New flat screen televisions!","2011-05-04","0","v4WFgb4_rxCyfX1aG6eCZw","LVChK4kvG_mdRdEsk34PkA"
"Everything half off! Furniture and fixtures even up for grabs!","2011-08-25","0","0J2QK4Hk8EvJKYGu65qH8w","LVChK4kvG_mdRdEsk34PkA"
"Dog friendly rooms.","2015-04-04","0","t10X85k_m8RuAZZgoMzvXg","LVChK4kvG_mdRdEsk34PkA"
"What am I supposed to do with a Frosty and no spoon? Thanks Wendys Drive Thru. Make sure you thouroughly check your bag before leaving!","2012-10-20","0","_4Tus-IHFA4ErdNg32yvBQ","LVChK4kvG_mdRdEsk34PkA"
"DO NOT make the mistake of ordering an ""Old Fashioned"" ,they WILL call the cops on you.","2016-05-13","0","_4Tus-IHFA4ErdNg32yvBQ","LVChK4kvG_mdRdEsk34PkA"
"Try the Doritos Taco!!","2012-04-01","0","qlsAl7z4NYuf7CVpF2BJcw","LVChK4kvG_mdRdEsk34PkA"
"I love you Doritos LoCos!","2012-04-17","0","qlsAl7z4NYuf7CVpF2BJcw","LVChK4kvG_mdRdEsk34PkA"
"Get your GLBC Christmas Ale Bacon from Pork Chop Shop.","2014-12-14","0","-Eu04UHRqmGGyvYRDY8-tg","LVChK4kvG_mdRdEsk34PkA"
"Frozen vegetables on my $26 filet!? It's the middle of summer, you have no right to use frozen veggies Chef!","2012-09-12","0","gUR2pWQKLPgMEm_R_aI_aw","LVChK4kvG_mdRdEsk34PkA"
"Where is Naked Guy on the roof? I haven't seen him since the early 90's.","2015-08-07","0","tbMIW8GSCBgpYOfKlaQXSg","LVChK4kvG_mdRdEsk34PkA"
"Phish!","2011-06-04","0","tbMIW8GSCBgpYOfKlaQXSg","LVChK4kvG_mdRdEsk34PkA"
"Chas M told me that this is the only place he will get his Gluten Free, Vegan, Organic Spotted Dick from. It's an English thing. I gave it a try and it was great!","2016-05-29","0","rmuIGer-MSDxk_-7W_S-1Q","LVChK4kvG_mdRdEsk34PkA"
"After hours","2011-05-21","0","PME-GPdNrrTUJ2uSY16rpg","LVChK4kvG_mdRdEsk34PkA"
"Don't let the fake parking lot people give you a hard time late night! Ha ha!","2011-07-16","0","PME-GPdNrrTUJ2uSY16rpg","LVChK4kvG_mdRdEsk34PkA"
"They really made the men's room all fancy. Wait till some d bags put their foot through the porcelain, again, or slams their heads into the tile walls on St. Paddys Day!","2012-07-26","0","PME-GPdNrrTUJ2uSY16rpg","LVChK4kvG_mdRdEsk34PkA"
"In my 17 years of legally drinking I just came across the worst bartender I have ever seen. With a bar of maybe 20 people she could not ask me if I needed another beer, an off the clock employee got me my first 1 because I waited so long when I sat down. An hour went bye, watched her cash out a bunch of people, saw her look at my empty glass twice, look at the floor and turn around and walk away. Go somewhere else if you came out to drink if Dionna is working.","2013-05-19","1","PME-GPdNrrTUJ2uSY16rpg","LVChK4kvG_mdRdEsk34PkA"
"There is a limited breakfast menu after 12p.m.","2013-06-09","0","e7207sqC-pSn6GIf31ikhQ","LVChK4kvG_mdRdEsk34PkA"
"32 o.z. bone in pork chop? Sure why not!","2015-01-20","0","nJrFxROYx9sis3acKkhzgA","LVChK4kvG_mdRdEsk34PkA"
"Charred Eggplant dip is coming off the new menu. Not sure why but, get it while you can.","2015-04-10","0","nJrFxROYx9sis3acKkhzgA","LVChK4kvG_mdRdEsk34PkA"
"Blue Ribbon Weiners!","2012-10-14","0","anzCdD5eIEHwydTpXhLlUA","LVChK4kvG_mdRdEsk34PkA"
"Pork Carnitas are the best thing on the menu, a must have.","2012-08-14","0","K6fYrrTorlpXmqutRcrHzg","LVChK4kvG_mdRdEsk34PkA"
"Garlic Butter Rolls are awesome.","2013-08-28","0","95Efv0xKoUsP5lvTnaeK5w","LVChK4kvG_mdRdEsk34PkA"
"Try the Bro Roll on Sushi night! Delicious!","2011-05-11","0","_wpUUDnJwrn7eSYAjnv7WA","LVChK4kvG_mdRdEsk34PkA"
"Carlos Jones","2011-05-27","0","_wpUUDnJwrn7eSYAjnv7WA","LVChK4kvG_mdRdEsk34PkA"
"A taste bud explosion! Proper Mexican food here.","2014-06-25","0","q6BiPGNf2ANWkwal9HPkQg","LVChK4kvG_mdRdEsk34PkA"
"Same owners as Si Senor in Westlake, great food and drinks! Thursday say you are with Ohio Pet Placement and 20% of your bill goes to them.","2012-03-08","0","rkzU4UiTTXF54-FOELy9eA","LVChK4kvG_mdRdEsk34PkA"
"This place is a joke. Food order messed up, server was horrible and impersonal. The only thing good here is the huge outdoor patio!","2011-06-22","0","1dl1WpWpVW1KjXbEcVZQlg","LVChK4kvG_mdRdEsk34PkA"
"So I can't get a 1o.z. sample of a beer because its illegal in Ohio without charging me but you will give us a free beer that you over pour","2011-10-13","1","1dl1WpWpVW1KjXbEcVZQlg","LVChK4kvG_mdRdEsk34PkA"
"Wings need more sauce on them. Pizza is great!","2012-09-18","0","1dl1WpWpVW1KjXbEcVZQlg","LVChK4kvG_mdRdEsk34PkA"
"$4.50 Patron Margaritas during July. Live like a baller.","2014-07-07","0","1dl1WpWpVW1KjXbEcVZQlg","LVChK4kvG_mdRdEsk34PkA"
"The squeegie situation here is as dry as British Humor. What the heck British P?","2012-11-21","0","XmR_gyY34xa-kAHs9dTNoQ","LVChK4kvG_mdRdEsk34PkA"
"only go here if you reallllly must.","2012-09-04","0","XmR_gyY34xa-kAHs9dTNoQ","LVChK4kvG_mdRdEsk34PkA"
"This place is a shit show. Don't ever shop here.","2012-07-17","0","l6M8lNhCPV4ILEG_q0QC5A","LVChK4kvG_mdRdEsk34PkA"
"Bring your whole family and them some in the summer to bask in the free A\/C.","2014-08-01","0","l6M8lNhCPV4ILEG_q0QC5A","LVChK4kvG_mdRdEsk34PkA"
"Smells like bum piss!","2013-07-17","0","rsfFhpuKns4VHru1VV-HHw","LVChK4kvG_mdRdEsk34PkA"
"New elevator in the works! I'll have to delete my bum urine smell tip.","2015-03-23","0","rsfFhpuKns4VHru1VV-HHw","LVChK4kvG_mdRdEsk34PkA"
"Use the elevator only if you really need to. For some reason the bums like to piss in this one.","2013-05-15","2","rsfFhpuKns4VHru1VV-HHw","LVChK4kvG_mdRdEsk34PkA"
"It's changed names since PIB. It is now Avenue Taphouse. The place is still a shithole and looks like they are getting rid of the lanes.","2011-08-20","0","xkqWvtbIIeRNlA0OBJsY7g","LVChK4kvG_mdRdEsk34PkA"
"Try the Headhunter IPA. By far one of the best IPA's in the country. Matt is a fantastic Brewer!","2011-04-29","0","CuT2Xh3vAYvRfxUWlUo6oA","LVChK4kvG_mdRdEsk34PkA"
"The larges are like Jumbo's people.","2016-03-30","0","fxw_kCJJDSQDtY7QJ66Fog","LVChK4kvG_mdRdEsk34PkA"
"Back open for the season!","2016-03-30","0","fxw_kCJJDSQDtY7QJ66Fog","LVChK4kvG_mdRdEsk34PkA"
"Flame broiled burgers, better than B.K.","2016-05-02","0","fxw_kCJJDSQDtY7QJ66Fog","LVChK4kvG_mdRdEsk34PkA"
"Now owned by Webber's!","2016-08-11","0","fxw_kCJJDSQDtY7QJ66Fog","LVChK4kvG_mdRdEsk34PkA"
"Recent remodeling of this location. Looks nicer inside and aisles are set up better.","2012-08-16","0","ggVKI26wizfVcXXIKMXXmA","LVChK4kvG_mdRdEsk34PkA"
"Don't eat the Gingerbread houses.","2015-01-25","1","ugFrJPEOUd7ELjn7LRS6FQ","LVChK4kvG_mdRdEsk34PkA"
"The serious lack of Strudel makers this year really has me concerned for the direction our Oktoberfest is heading. Only 1 vendor to choose from this year. Not saying Heidi's isn't good, just like to have more choices.","2015-09-07","0","ugFrJPEOUd7ELjn7LRS6FQ","LVChK4kvG_mdRdEsk34PkA"
"New patio, 99 cent tacos all day on Tuesday's! Service is always great and food is awesome.","2011-07-27","0","wTNWq7jrCZD1q2hSjUtTXg","LVChK4kvG_mdRdEsk34PkA"
"Endless pizza, pasta, salad and dessert buffet. What more could you ask for? Great place to come for a pizza eating competition.","2015-04-21","1","xgZSjkCv7ZiTmtcHMxZDxQ","LVChK4kvG_mdRdEsk34PkA"
"Like a fat kid, head all the way to the end of the buffet and you will find the cinnamon rolls and brownies. No milk though.","2012-11-12","0","xgZSjkCv7ZiTmtcHMxZDxQ","LVChK4kvG_mdRdEsk34PkA"
"Huge sub's, cheap gas!","2014-09-28","0","9x7LXcLO87GiwMMduqFcCQ","LVChK4kvG_mdRdEsk34PkA"
"The MEGA of all Getgo's in Ohio and maybe even PA.","2016-09-05","0","9x7LXcLO87GiwMMduqFcCQ","LVChK4kvG_mdRdEsk34PkA"
"Eat the Thai Chili wings. The best around.","2011-04-22","0","IPF4KcnNTuITlyiaSooD4w","LVChK4kvG_mdRdEsk34PkA"
"Pumking on tap!","2012-08-13","0","IPF4KcnNTuITlyiaSooD4w","LVChK4kvG_mdRdEsk34PkA"
"New bathrooms!","2014-09-07","0","IPF4KcnNTuITlyiaSooD4w","LVChK4kvG_mdRdEsk34PkA"
"State of the art Keno just installed here.","2014-09-15","0","IPF4KcnNTuITlyiaSooD4w","LVChK4kvG_mdRdEsk34PkA"
"New menu.","2015-07-21","0","IPF4KcnNTuITlyiaSooD4w","LVChK4kvG_mdRdEsk34PkA"
"Chocolate Fudge coffee will change your life.","2015-01-25","0","WVHpnaX6zPdIIJqpQh4paA","LVChK4kvG_mdRdEsk34PkA"
"Frozen Buckeye Blitz are great!","2011-04-26","0","dpJbQLWxCgbNd9sboaed1w","LVChK4kvG_mdRdEsk34PkA"
"86 provolone cheese. They now have Colby Jack!","2014-11-19","0","3i2BNJh9699mZ9wzRFR2QA","LVChK4kvG_mdRdEsk34PkA"
"I am having a hard time locating the Asian-Fusion burgers on the menu.","2016-03-21","1","66-KwrVLQonWugvwsgN-YA","LVChK4kvG_mdRdEsk34PkA"
"New, clean, friendly and quick. What more do you want?","2016-03-21","0","66-KwrVLQonWugvwsgN-YA","LVChK4kvG_mdRdEsk34PkA"
"Just avoided American\/Mexican warfare. Don't come to me you stupid fucks.","2014-11-22","0","p7GsNqUSIjAd7TV1sZUBxQ","LVChK4kvG_mdRdEsk34PkA"
"Don't put to go cups in the Micowave. This was after just 30 seconds.","2012-09-23","0","8RHnmBwWd0Cicq_ttN6LQg","LVChK4kvG_mdRdEsk34PkA"
"Nice lunch menu! Walleye tacos. Crab Rangoon as one of today's specials!","2011-08-15","0","HQl28KMwrEKHqhFrrDqVNQ","LVChK4kvG_mdRdEsk34PkA"
"Once again the Calamari is over cooked. We have had 1 good order in the past ten times we have had it. Less coating=less cook time. Overdone","2011-08-22","0","HQl28KMwrEKHqhFrrDqVNQ","LVChK4kvG_mdRdEsk34PkA"
"Taco Tuesday!","2011-08-30","0","HQl28KMwrEKHqhFrrDqVNQ","LVChK4kvG_mdRdEsk34PkA"
"Brunch!","2011-11-13","0","HQl28KMwrEKHqhFrrDqVNQ","LVChK4kvG_mdRdEsk34PkA"
"Get here early on Taco Tuesday, Ahi Tuna is 86'd as is half the beer on the list.","2012-04-03","0","HQl28KMwrEKHqhFrrDqVNQ","LVChK4kvG_mdRdEsk34PkA"
"The bacon cheeseburger Taco is pure genius!","2012-06-05","0","HQl28KMwrEKHqhFrrDqVNQ","LVChK4kvG_mdRdEsk34PkA"
"Where is Demetrios? New Executive Chef = no more tuna tacos and smaller portions with higher prices. Don't think we will be returning.","2012-09-25","1","HQl28KMwrEKHqhFrrDqVNQ","LVChK4kvG_mdRdEsk34PkA"
"Berea Rescue Fund Raiser.","2012-02-12","0","76Ftou4WRJrVMt-bQ0DXsQ","LVChK4kvG_mdRdEsk34PkA"
"Power Hour Mon-Thursday. 8-9p.m. all drafts and bottles $2!","2011-05-12","0","UtyW9cHs9Z8vIEt8I9aIeA","LVChK4kvG_mdRdEsk34PkA"
"Planking!","2011-07-08","0","a1eWEC2nkv5ddN-10y3wKg","LVChK4kvG_mdRdEsk34PkA"
"Chorizo burger with fried egg, pepper bacon, cheddar cheese and garlic mayo on ciabatta bread! I can't wait!","2011-08-19","0","a1eWEC2nkv5ddN-10y3wKg","LVChK4kvG_mdRdEsk34PkA"
"Southern Tier Pumking pints for $6! Get 'em while they last!","2011-09-26","0","a1eWEC2nkv5ddN-10y3wKg","LVChK4kvG_mdRdEsk34PkA"
"12 Dogs of Christmas on tap!","2011-11-04","0","a1eWEC2nkv5ddN-10y3wKg","LVChK4kvG_mdRdEsk34PkA"
"Three Floyds beers on tap!","2012-02-03","0","a1eWEC2nkv5ddN-10y3wKg","LVChK4kvG_mdRdEsk34PkA"
"New menu out, looks good! Gonna try the Kielbasa & Pierogies dinner made with local smoked Kielbasa and Ohio City pierogies.","2012-02-06","0","a1eWEC2nkv5ddN-10y3wKg","LVChK4kvG_mdRdEsk34PkA"
"Sixpoint Resin on tap!","2012-05-04","0","a1eWEC2nkv5ddN-10y3wKg","LVChK4kvG_mdRdEsk34PkA"
"Sixpoint Resin still on tap, get some!","2012-06-05","0","a1eWEC2nkv5ddN-10y3wKg","LVChK4kvG_mdRdEsk34PkA"
"Best cow penis Bully Sticks around.","2014-01-22","0","pBDPV0in4Jz_QO8m6hBaQQ","LVChK4kvG_mdRdEsk34PkA"
"Food was great, awesome draft selection. Seems to be getting better since the opening.","2012-06-22","0","XUcJiJx4x1RBtE31XrNexw","LVChK4kvG_mdRdEsk34PkA"
"I would like to see a fried chicken liver flavor make it's way here.","2014-04-13","0","5VXxZIMgoKRWbNa6x9kMfw","LVChK4kvG_mdRdEsk34PkA"
"Great draft and bottle beer selection. The food is great! Try the bone in Chop! Calamari was perfect. Crab cakes are perfect, no filler!!!!","2011-11-14","0","HpWZ7x8ioIABA7JPwWhcAA","LVChK4kvG_mdRdEsk34PkA"
"Wood Fire Grille is officially closed.","2013-01-05","0","HpWZ7x8ioIABA7JPwWhcAA","LVChK4kvG_mdRdEsk34PkA"
"Apple Jacks!","2014-09-08","0","98wdsVO80rU_HmprfmzAFA","LVChK4kvG_mdRdEsk34PkA"
"Try the Arnold Palmer made with fresh, house made lemonade.","2013-07-23","0","KR2kRmHnRCaNzOUEGoB25w","LVChK4kvG_mdRdEsk34PkA"
"Best sushi in town! Loved it!","2011-10-01","0","bupMXFUaZfranBLdaVcRww","LVChK4kvG_mdRdEsk34PkA"
"Do not stand near the cliff. There are large chunks of slate and trees falling from it.","2012-07-11","0","MG_OxSRPUs2WqtQCMCn1Xg","LVChK4kvG_mdRdEsk34PkA"
